map_id,algorithm,time,length,map_string
444,BFS,0.9564812183380127,73,[1 1 1 1 1 1 1 1 1 1;1 0 0 3 0 3 0 0 0 1;1 0 2 3 2 2 2 3 0 1;1 1 1 0 0 0 1 0 5 1;0 0 1 1 1 1 1 1 1 1;0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0]
445,A*,4.477140665054321,77,[1 1 1 1 1 1 1 1 1 1;1 0 3 0 0 0 0 3 0 1;1 0 2 0 0 2 0 2 0 1;1 3 3 1 1 1 1 1 1 1;1 0 0 1 0 0 0 0 0 0;1 2 0 1 0 0 0 0 0 0;1 5 1 1 0 0 0 0 0 0;1 0 1 0 0 0 0 0 0 0;1 0 1 0 0 0 0 0 0 0;1 1 1 0 0 0 0 0 0 0]
445,DFS,1.4745726585388184,374,[1 1 1 1 1 1 1 1 1 1;1 0 3 0 0 0 0 3 0 1;1 0 2 0 0 2 0 2 0 1;1 3 3 1 1 1 1 1 1 1;1 0 0 1 0 0 0 0 0 0;1 2 0 1 0 0 0 0 0 0;1 5 1 1 0 0 0 0 0 0;1 0 1 0 0 0 0 0 0 0;1 0 1 0 0 0 0 0 0 0;1 1 1 0 0 0 0 0 0 0]
445,BFS,2.4957475662231445,77,[1 1 1 1 1 1 1 1 1 1;1 0 3 0 0 0 0 3 0 1;1 0 2 0 0 2 0 2 0 1;1 3 3 1 1 1 1 1 1 1;1 0 0 1 0 0 0 0 0 0;1 2 0 1 0 0 0 0 0 0;1 5 1 1 0 0 0 0 0 0;1 0 1 0 0 0 0 0 0 0;1 0 1 0 0 0 0 0 0 0;1 1 1 0 0 0 0 0 0 0]
446,A*,1.8431553840637207,42,[0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0;1 1 1 0 1 1 1 1 1 1;1 3 1 1 1 0 0 0 0 1;1 0 0 0 0 1 0 2 3 1;1 0 0 2 1 1 1 2 0 1;1 0 2 0 1 1 0 3 5 1;1 0 3 0 0 0 0 0 0 1;1 1 1 1 1 1 1 1 1 1]
446,DFS,1.7881009578704834,145,[0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0;1 1 1 0 1 1 1 1 1 1;1 3 1 1 1 0 0 0 0 1;1 0 0 0 0 1 0 2 3 1;1 0 0 2 1 1 1 2 0 1;1 0 2 0 1 1 0 3 5 1;1 0 3 0 0 0 0 0 0 1;1 1 1 1 1 1 1 1 1 1]
446,BFS,2.154536724090576,42,[0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0;1 1 1 0 1 1 1 1 1 1;1 3 1 1 1 0 0 0 0 1;1 0 0 0 0 1 0 2 3 1;1 0 0 2 1 1 1 2 0 1;1 0 2 0 1 1 0 3 5 1;1 0 3 0 0 0 0 0 0 1;1 1 1 1 1 1 1 1 1 1]
447,A*,7.199589490890503,52,[0 0 0 0 0 0 0 0 0 0;1 1 1 0 0 0 0 0 0 0;1 0 1 1 0 0 0 0 0 0;1 0 0 1 0 1 1 1 0 0;1 0 1 1 1 1 5 1 1 1;1 0 1 1 0 0 2 0 0 1;1 0 1 0 2 2 0 0 1 1;1 0 0 0 0 2 0 1 1 0;1 3 0 3 3 3 0 1 0 0;1 1 1 1 1 1 1 1 0 0]
447,DFS,2.5267715454101562,170,[0 0 0 0 0 0 0 0 0 0;1 1 1 0 0 0 0 0 0 0;1 0 1 1 0 0 0 0 0 0;1 0 0 1 0 1 1 1 0 0;1 0 1 1 1 1 5 1 1 1;1 0 1 1 0 0 2 0 0 1;1 0 1 0 2 2 0 0 1 1;1 0 0 0 0 2 0 1 1 0;1 3 0 3 3 3 0 1 0 0;1 1 1 1 1 1 1 1 0 0]
447,BFS,7.026599168777466,52,[0 0 0 0 0 0 0 0 0 0;1 1 1 0 0 0 0 0 0 0;1 0 1 1 0 0 0 0 0 0;1 0 0 1 0 1 1 1 0 0;1 0 1 1 1 1 5 1 1 1;1 0 1 1 0 0 2 0 0 1;1 0 1 0 2 2 0 0 1 1;1 0 0 0 0 2 0 1 1 0;1 3 0 3 3 3 0 1 0 0;1 1 1 1 1 1 1 1 0 0]
448,A*,20.227728843688965,66,[1 1 1 1 1 1 1 1 1 1;1 0 2 0 0 0 3 0 3 1;1 0 0 3 0 2 0 1 1 1;1 0 0 1 0 1 1 1 0 0;1 0 1 0 0 1 1 0 0 0;1 0 1 0 2 0 1 0 0 0;1 3 1 0 0 0 1 0 0 0;1 0 0 1 2 0 1 0 0 0;1 0 0 0 5 0 1 0 0 0;1 1 1 1 1 1 1 0 0 0]
448,DFS,8.406882524490356,1556,[1 1 1 1 1 1 1 1 1 1;1 0 2 0 0 0 3 0 3 1;1 0 0 3 0 2 0 1 1 1;1 0 0 1 0 1 1 1 0 0;1 0 1 0 0 1 1 0 0 0;1 0 1 0 2 0 1 0 0 0;1 3 1 0 0 0 1 0 0 0;1 0 0 1 2 0 1 0 0 0;1 0 0 0 5 0 1 0 0 0;1 1 1 1 1 1 1 0 0 0]
448,BFS,35.94006633758545,66,[1 1 1 1 1 1 1 1 1 1;1 0 2 0 0 0 3 0 3 1;1 0 0 3 0 2 0 1 1 1;1 0 0 1 0 1 1 1 0 0;1 0 1 0 0 1 1 0 0 0;1 0 1 0 2 0 1 0 0 0;1 3 1 0 0 0 1 0 0 0;1 0 0 1 2 0 1 0 0 0;1 0 0 0 5 0 1 0 0 0;1 1 1 1 1 1 1 0 0 0]
449,A*,20.97269892692566,72,[0 0 1 1 1 1 1 1 1 1;0 0 1 0 0 3 0 2 3 1;0 0 1 0 2 0 2 0 0 1;0 1 1 3 1 1 1 3 0 1;0 1 0 0 1 0 1 0 0 1;0 1 5 0 1 1 1 1 0 1;1 1 0 0 0 1 0 0 0 1;1 0 2 0 1 1 0 0 0 1;1 0 0 0 0 0 0 0 0 1;1 1 1 1 1 1 1 1 1 1]
449,DFS,9.60825228691101,950,[0 0 1 1 1 1 1 1 1 1;0 0 1 0 0 3 0 2 3 1;0 0 1 0 2 0 2 0 0 1;0 1 1 3 1 1 1 3 0 1;0 1 0 0 1 0 1 0 0 1;0 1 5 0 1 1 1 1 0 1;1 1 0 0 0 1 0 0 0 1;1 0 2 0 1 1 0 0 0 1;1 0 0 0 0 0 0 0 0 1;1 1 1 1 1 1 1 1 1 1]
449,BFS,59.25914931297302,72,[0 0 1 1 1 1 1 1 1 1;0 0 1 0 0 3 0 2 3 1;0 0 1 0 2 0 2 0 0 1;0 1 1 3 1 1 1 3 0 1;0 1 0 0 1 0 1 0 0 1;0 1 5 0 1 1 1 1 0 1;1 1 0 0 0 1 0 0 0 1;1 0 2 0 1 1 0 0 0 1;1 0 0 0 0 0 0 0 0 1;1 1 1 1 1 1 1 1 1 1]
450,A*,2.71663236618042,54,[0 0 0 0 1 1 1 1 1 1;0 0 0 0 1 0 0 0 0 1;0 0 0 0 1 0 2 2 0 1;0 0 0 0 1 1 5 3 0 1;0 0 0 0 0 1 0 3 1 1;0 0 0 0 0 1 0 2 1 1;0 0 0 0 0 1 3 0 3 1;0 0 0 0 1 1 1 2 0 1;0 0 0 0 1 0 0 0 0 1;0 0 0 0 1 1 1 1 1 1]
450,DFS,0.6897628307342529,130,[0 0 0 0 1 1 1 1 1 1;0 0 0 0 1 0 0 0 0 1;0 0 0 0 1 0 2 2 0 1;0 0 0 0 1 1 5 3 0 1;0 0 0 0 0 1 0 3 1 1;0 0 0 0 0 1 0 2 1 1;0 0 0 0 0 1 3 0 3 1;0 0 0 0 1 1 1 2 0 1;0 0 0 0 1 0 0 0 0 1;0 0 0 0 1 1 1 1 1 1]
450,BFS,1.6817102432250977,54,[0 0 0 0 1 1 1 1 1 1;0 0 0 0 1 0 0 0 0 1;0 0 0 0 1 0 2 2 0 1;0 0 0 0 1 1 5 3 0 1;0 0 0 0 0 1 0 3 1 1;0 0 0 0 0 1 0 2 1 1;0 0 0 0 0 1 3 0 3 1;0 0 0 0 1 1 1 2 0 1;0 0 0 0 1 0 0 0 0 1;0 0 0 0 1 1 1 1 1 1]
451,A*,40.07359552383423,72,[0 1 1 1 1 1 1 1 1 0;0 1 0 0 0 0 0 0 1 0;0 1 0 0 3 0 0 0 1 0;0 1 3 0 1 1 1 1 1 0;1 1 1 0 1 1 1 1 0 0;1 0 2 3 0 3 0 1 1 1;1 0 2 0 0 0 2 0 0 1;1 0 1 2 0 1 0 0 0 1;1 5 0 0 1 1 1 1 1 1;1 1 1 1 1 0 0 0 0 0]
451,DFS,16.445396184921265,1374,[0 1 1 1 1 1 1 1 1 0;0 1 0 0 0 0 0 0 1 0;0 1 0 0 3 0 0 0 1 0;0 1 3 0 1 1 1 1 1 0;1 1 1 0 1 1 1 1 0 0;1 0 2 3 0 3 0 1 1 1;1 0 2 0 0 0 2 0 0 1;1 0 1 2 0 1 0 0 0 1;1 5 0 0 1 1 1 1 1 1;1 1 1 1 1 0 0 0 0 0]
451,BFS,86.41409873962402,72,[0 1 1 1 1 1 1 1 1 0;0 1 0 0 0 0 0 0 1 0;0 1 0 0 3 0 0 0 1 0;0 1 3 0 1 1 1 1 1 0;1 1 1 0 1 1 1 1 0 0;1 0 2 3 0 3 0 1 1 1;1 0 2 0 0 0 2 0 0 1;1 0 1 2 0 1 0 0 0 1;1 5 0 0 1 1 1 1 1 1;1 1 1 1 1 0 0 0 0 0]
452,A*,6.447946310043335,62,[0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 1 1 1 0;0 0 1 1 1 1 1 5 1 0;0 0 1 0 0 0 0 2 1 0;1 1 1 1 0 1 0 0 1 0;1 0 0 1 1 1 0 0 1 0;1 0 3 1 1 1 3 0 1 1;1 0 2 2 0 1 0 2 3 1;1 0 0 3 0 0 0 0 0 1;1 1 1 1 1 1 1 1 1 1]
452,DFS,3.499523878097534,266,[0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 1 1 1 0;0 0 1 1 1 1 1 5 1 0;0 0 1 0 0 0 0 2 1 0;1 1 1 1 0 1 0 0 1 0;1 0 0 1 1 1 0 0 1 0;1 0 3 1 1 1 3 0 1 1;1 0 2 2 0 1 0 2 3 1;1 0 0 3 0 0 0 0 0 1;1 1 1 1 1 1 1 1 1 1]
452,BFS,7.296365737915039,62,[0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 1 1 1 0;0 0 1 1 1 1 1 5 1 0;0 0 1 0 0 0 0 2 1 0;1 1 1 1 0 1 0 0 1 0;1 0 0 1 1 1 0 0 1 0;1 0 3 1 1 1 3 0 1 1;1 0 2 2 0 1 0 2 3 1;1 0 0 3 0 0 0 0 0 1;1 1 1 1 1 1 1 1 1 1]
453,A*,4.608740568161011,48,[1 1 1 1 1 1 1 1 1 1;1 0 0 0 0 0 0 5 0 1;1 0 2 0 3 2 0 2 0 1;1 1 1 1 1 1 0 1 3 1;0 0 1 3 0 0 0 0 0 1;0 1 1 1 0 2 0 1 1 1;0 1 0 3 0 0 1 1 0 0;0 1 1 0 1 1 1 0 0 0;0 0 1 0 1 0 0 0 0 0;0 0 1 1 1 0 0 0 0 0]
453,DFS,1.562997817993164,327,[1 1 1 1 1 1 1 1 1 1;1 0 0 0 0 0 0 5 0 1;1 0 2 0 3 2 0 2 0 1;1 1 1 1 1 1 0 1 3 1;0 0 1 3 0 0 0 0 0 1;0 1 1 1 0 2 0 1 1 1;0 1 0 3 0 0 1 1 0 0;0 1 1 0 1 1 1 0 0 0;0 0 1 0 1 0 0 0 0 0;0 0 1 1 1 0 0 0 0 0]
453,BFS,7.370482683181763,48,[1 1 1 1 1 1 1 1 1 1;1 0 0 0 0 0 0 5 0 1;1 0 2 0 3 2 0 2 0 1;1 1 1 1 1 1 0 1 3 1;0 0 1 3 0 0 0 0 0 1;0 1 1 1 0 2 0 1 1 1;0 1 0 3 0 0 1 1 0 0;0 1 1 0 1 1 1 0 0 0;0 0 1 0 1 0 0 0 0 0;0 0 1 1 1 0 0 0 0 0]
454,A*,2.221966028213501,47,[1 1 1 1 1 1 1 1 1 0;1 0 3 0 0 0 2 5 1 0;1 0 3 0 3 2 0 1 1 0;1 0 2 2 1 1 1 1 0 0;1 0 0 0 1 0 0 0 0 0;1 0 3 1 1 0 0 0 0 0;1 0 1 1 0 0 0 0 0 0;1 1 1 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0]
454,DFS,0.7272295951843262,137,[1 1 1 1 1 1 1 1 1 0;1 0 3 0 0 0 2 5 1 0;1 0 3 0 3 2 0 1 1 0;1 0 2 2 1 1 1 1 0 0;1 0 0 0 1 0 0 0 0 0;1 0 3 1 1 0 0 0 0 0;1 0 1 1 0 0 0 0 0 0;1 1 1 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0]
454,BFS,1.096327543258667,47,[1 1 1 1 1 1 1 1 1 0;1 0 3 0 0 0 2 5 1 0;1 0 3 0 3 2 0 1 1 0;1 0 2 2 1 1 1 1 0 0;1 0 0 0 1 0 0 0 0 0;1 0 3 1 1 0 0 0 0 0;1 0 1 1 0 0 0 0 0 0;1 1 1 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0]
455,A*,35.525217056274414,67,[0 0 1 1 1 1 1 1 1 0;0 0 1 5 0 3 0 3 1 0;0 1 1 0 0 0 0 1 1 0;1 1 0 1 2 0 0 1 0 0;1 0 0 1 0 0 0 1 1 0;1 0 2 0 1 1 0 0 1 0;1 0 0 1 1 1 0 1 1 1;1 0 2 0 0 3 0 2 0 1;1 0 0 0 0 3 0 0 0 1;1 1 1 1 1 1 1 1 1 1]
455,DFS,17.80660104751587,1394,[0 0 1 1 1 1 1 1 1 0;0 0 1 5 0 3 0 3 1 0;0 1 1 0 0 0 0 1 1 0;1 1 0 1 2 0 0 1 0 0;1 0 0 1 0 0 0 1 1 0;1 0 2 0 1 1 0 0 1 0;1 0 0 1 1 1 0 1 1 1;1 0 2 0 0 3 0 2 0 1;1 0 0 0 0 3 0 0 0 1;1 1 1 1 1 1 1 1 1 1]
455,BFS,677.1338930130005,67,[0 0 1 1 1 1 1 1 1 0;0 0 1 5 0 3 0 3 1 0;0 1 1 0 0 0 0 1 1 0;1 1 0 1 2 0 0 1 0 0;1 0 0 1 0 0 0 1 1 0;1 0 2 0 1 1 0 0 1 0;1 0 0 1 1 1 0 1 1 1;1 0 2 0 0 3 0 2 0 1;1 0 0 0 0 3 0 0 0 1;1 1 1 1 1 1 1 1 1 1]
456,A*,4.186631441116333,73,[0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 1 1 1 1;1 1 1 1 1 1 1 0 0 1;1 5 2 0 0 3 0 0 3 1;1 1 1 0 2 0 1 3 2 1;1 1 1 1 1 0 2 3 0 1;1 0 0 0 0 0 0 0 0 1;1 1 1 1 1 1 1 1 1 1]
456,DFS,1.6123998165130615,103,[0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 1 1 1 1;1 1 1 1 1 1 1 0 0 1;1 5 2 0 0 3 0 0 3 1;1 1 1 0 2 0 1 3 2 1;1 1 1 1 1 0 2 3 0 1;1 0 0 0 0 0 0 0 0 1;1 1 1 1 1 1 1 1 1 1]
456,BFS,2.443896770477295,73,[0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 1 1 1 1;1 1 1 1 1 1 1 0 0 1;1 5 2 0 0 3 0 0 3 1;1 1 1 0 2 0 1 3 2 1;1 1 1 1 1 0 2 3 0 1;1 0 0 0 0 0 0 0 0 1;1 1 1 1 1 1 1 1 1 1]
457,A*,0.1163332462310791,38,[1 1 1 0 0 0 0 0 0 0;1 3 1 1 0 0 0 0 0 0;1 0 3 1 0 0 0 0 0 0;1 3 2 1 1 1 1 0 0 0;1 0 0 0 2 5 1 0 0 0;1 0 2 0 1 1 1 0 0 0;1 0 2 1 1 0 0 0 0 0;1 0 0 1 0 0 0 0 0 0;1 3 0 1 0 0 0 0 0 0;1 1 1 1 0 0 0 0 0 0]
457,DFS,0.05044412612915039,90,[1 1 1 0 0 0 0 0 0 0;1 3 1 1 0 0 0 0 0 0;1 0 3 1 0 0 0 0 0 0;1 3 2 1 1 1 1 0 0 0;1 0 0 0 2 5 1 0 0 0;1 0 2 0 1 1 1 0 0 0;1 0 2 1 1 0 0 0 0 0;1 0 0 1 0 0 0 0 0 0;1 3 0 1 0 0 0 0 0 0;1 1 1 1 0 0 0 0 0 0]
457,BFS,0.06791901588439941,38,[1 1 1 0 0 0 0 0 0 0;1 3 1 1 0 0 0 0 0 0;1 0 3 1 0 0 0 0 0 0;1 3 2 1 1 1 1 0 0 0;1 0 0 0 2 5 1 0 0 0;1 0 2 0 1 1 1 0 0 0;1 0 2 1 1 0 0 0 0 0;1 0 0 1 0 0 0 0 0 0;1 3 0 1 0 0 0 0 0 0;1 1 1 1 0 0 0 0 0 0]
458,A*,0.10756826400756836,58,[0 0 0 0 0 0 0 0 0 0;0 0 0 1 1 1 1 1 0 0;0 0 0 1 0 3 3 1 0 0;0 0 0 1 0 2 1 1 0 0;0 0 0 1 5 2 3 1 0 0;0 0 0 1 1 0 0 1 0 0;1 1 1 1 1 0 1 1 0 0;1 0 2 0 2 0 0 1 1 0;1 0 0 0 0 3 0 0 1 0;1 1 1 1 1 1 1 1 1 0]
458,DFS,0.048290252685546875,222,[0 0 0 0 0 0 0 0 0 0;0 0 0 1 1 1 1 1 0 0;0 0 0 1 0 3 3 1 0 0;0 0 0 1 0 2 1 1 0 0;0 0 0 1 5 2 3 1 0 0;0 0 0 1 1 0 0 1 0 0;1 1 1 1 1 0 1 1 0 0;1 0 2 0 2 0 0 1 1 0;1 0 0 0 0 3 0 0 1 0;1 1 1 1 1 1 1 1 1 0]
458,BFS,0.04884195327758789,58,[0 0 0 0 0 0 0 0 0 0;0 0 0 1 1 1 1 1 0 0;0 0 0 1 0 3 3 1 0 0;0 0 0 1 0 2 1 1 0 0;0 0 0 1 5 2 3 1 0 0;0 0 0 1 1 0 0 1 0 0;1 1 1 1 1 0 1 1 0 0;1 0 2 0 2 0 0 1 1 0;1 0 0 0 0 3 0 0 1 0;1 1 1 1 1 1 1 1 1 0]
459,A*,1.5430800914764404,55,[0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0;0 0 1 1 1 1 1 1 1 1;0 0 1 0 0 0 0 3 0 1;0 0 1 3 0 0 0 2 2 1;0 0 1 5 2 0 2 0 0 1;0 0 1 1 1 1 1 0 3 1;0 0 0 0 0 0 1 3 0 1;0 0 0 0 0 0 1 1 1 1]
459,DFS,0.5849382877349854,617,[0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0;0 0 1 1 1 1 1 1 1 1;0 0 1 0 0 0 0 3 0 1;0 0 1 3 0 0 0 2 2 1;0 0 1 5 2 0 2 0 0 1;0 0 1 1 1 1 1 0 3 1;0 0 0 0 0 0 1 3 0 1;0 0 0 0 0 0 1 1 1 1]
459,BFS,0.7287921905517578,55,[0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0;0 0 1 1 1 1 1 1 1 1;0 0 1 0 0 0 0 3 0 1;0 0 1 3 0 0 0 2 2 1;0 0 1 5 2 0 2 0 0 1;0 0 1 1 1 1 1 0 3 1;0 0 0 0 0 0 1 3 0 1;0 0 0 0 0 0 1 1 1 1]
460,A*,14.51679277420044,82,[0 0 1 1 1 1 1 1 0 0;0 0 1 0 5 0 0 1 0 0;0 0 1 1 2 2 0 1 0 0;0 0 1 1 0 0 0 1 0 0;1 1 1 0 3 1 1 1 0 0;1 0 0 2 0 0 1 0 0 0;1 0 2 0 0 1 1 0 0 0;1 1 0 1 0 0 1 1 1 1;1 0 3 3 0 0 0 0 3 1;1 1 1 1 1 1 1 1 1 1]
460,DFS,2.6566267013549805,354,[0 0 1 1 1 1 1 1 0 0;0 0 1 0 5 0 0 1 0 0;0 0 1 1 2 2 0 1 0 0;0 0 1 1 0 0 0 1 0 0;1 1 1 0 3 1 1 1 0 0;1 0 0 2 0 0 1 0 0 0;1 0 2 0 0 1 1 0 0 0;1 1 0 1 0 0 1 1 1 1;1 0 3 3 0 0 0 0 3 1;1 1 1 1 1 1 1 1 1 1]
460,BFS,11.856088399887085,82,[0 0 1 1 1 1 1 1 0 0;0 0 1 0 5 0 0 1 0 0;0 0 1 1 2 2 0 1 0 0;0 0 1 1 0 0 0 1 0 0;1 1 1 0 3 1 1 1 0 0;1 0 0 2 0 0 1 0 0 0;1 0 2 0 0 1 1 0 0 0;1 1 0 1 0 0 1 1 1 1;1 0 3 3 0 0 0 0 3 1;1 1 1 1 1 1 1 1 1 1]
461,A*,0.7690320014953613,43,[0 0 0 1 1 1 1 1 1 1;0 0 0 1 0 0 0 0 0 1;0 0 0 1 0 0 2 0 3 1;0 0 0 1 1 1 1 3 0 1;0 0 0 0 0 1 1 1 0 1;0 0 0 0 0 1 0 0 3 1;0 0 0 0 0 1 2 0 0 1;0 0 0 0 0 1 0 2 2 1;0 0 0 0 0 1 3 5 0 1;0 0 0 0 0 1 1 1 1 1]
461,DFS,0.2476806640625,165,[0 0 0 1 1 1 1 1 1 1;0 0 0 1 0 0 0 0 0 1;0 0 0 1 0 0 2 0 3 1;0 0 0 1 1 1 1 3 0 1;0 0 0 0 0 1 1 1 0 1;0 0 0 0 0 1 0 0 3 1;0 0 0 0 0 1 2 0 0 1;0 0 0 0 0 1 0 2 2 1;0 0 0 0 0 1 3 5 0 1;0 0 0 0 0 1 1 1 1 1]
461,BFS,0.5274174213409424,43,[0 0 0 1 1 1 1 1 1 1;0 0 0 1 0 0 0 0 0 1;0 0 0 1 0 0 2 0 3 1;0 0 0 1 1 1 1 3 0 1;0 0 0 0 0 1 1 1 0 1;0 0 0 0 0 1 0 0 3 1;0 0 0 0 0 1 2 0 0 1;0 0 0 0 0 1 0 2 2 1;0 0 0 0 0 1 3 5 0 1;0 0 0 0 0 1 1 1 1 1]
462,A*,6.076169729232788,75,[1 1 1 1 1 1 1 1 1 0;1 0 0 0 0 0 0 0 1 1;1 1 0 0 3 2 0 2 0 1;1 1 0 0 1 1 1 1 0 1;1 0 0 0 1 0 1 1 0 1;1 2 0 1 1 0 1 0 0 1;1 3 0 1 1 0 1 0 0 1;1 3 0 5 1 1 1 2 0 1;1 1 3 0 0 0 0 0 0 1;0 1 1 1 1 1 1 1 1 1]
462,DFS,0.8144040107727051,215,[1 1 1 1 1 1 1 1 1 0;1 0 0 0 0 0 0 0 1 1;1 1 0 0 3 2 0 2 0 1;1 1 0 0 1 1 1 1 0 1;1 0 0 0 1 0 1 1 0 1;1 2 0 1 1 0 1 0 0 1;1 3 0 1 1 0 1 0 0 1;1 3 0 5 1 1 1 2 0 1;1 1 3 0 0 0 0 0 0 1;0 1 1 1 1 1 1 1 1 1]
462,BFS,7.015758991241455,75,[1 1 1 1 1 1 1 1 1 0;1 0 0 0 0 0 0 0 1 1;1 1 0 0 3 2 0 2 0 1;1 1 0 0 1 1 1 1 0 1;1 0 0 0 1 0 1 1 0 1;1 2 0 1 1 0 1 0 0 1;1 3 0 1 1 0 1 0 0 1;1 3 0 5 1 1 1 2 0 1;1 1 3 0 0 0 0 0 0 1;0 1 1 1 1 1 1 1 1 1]
463,A*,1.8415300846099854,45,[0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 1 1 1 0;0 0 0 0 1 1 1 0 1 0;0 0 0 1 1 0 0 0 1 0;0 0 0 1 3 3 2 2 1 1;1 1 1 1 0 2 3 0 0 1;1 5 2 0 0 0 0 3 0 1;1 1 1 1 1 1 1 1 1 1]
463,DFS,0.3150801658630371,79,[0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 1 1 1 0;0 0 0 0 1 1 1 0 1 0;0 0 0 1 1 0 0 0 1 0;0 0 0 1 3 3 2 2 1 1;1 1 1 1 0 2 3 0 0 1;1 5 2 0 0 0 0 3 0 1;1 1 1 1 1 1 1 1 1 1]
463,BFS,0.9416515827178955,45,[0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 1 1 1 0;0 0 0 0 1 1 1 0 1 0;0 0 0 1 1 0 0 0 1 0;0 0 0 1 3 3 2 2 1 1;1 1 1 1 0 2 3 0 0 1;1 5 2 0 0 0 0 3 0 1;1 1 1 1 1 1 1 1 1 1]
464,A*,1.2126460075378418,33,[1 1 1 1 1 1 1 1 1 1;1 0 0 0 0 3 0 0 0 1;1 1 0 2 2 2 3 1 1 1;0 1 1 1 3 0 0 1 0 0;0 1 0 0 0 0 0 1 0 0;0 1 3 0 0 1 1 1 0 0;0 1 0 2 1 1 0 0 0 0;0 1 1 5 1 0 0 0 0 0;0 0 1 1 1 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0]
464,DFS,1.3944547176361084,45,[1 1 1 1 1 1 1 1 1 1;1 0 0 0 0 3 0 0 0 1;1 1 0 2 2 2 3 1 1 1;0 1 1 1 3 0 0 1 0 0;0 1 0 0 0 0 0 1 0 0;0 1 3 0 0 1 1 1 0 0;0 1 0 2 1 1 0 0 0 0;0 1 1 5 1 0 0 0 0 0;0 0 1 1 1 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0]
464,BFS,2.00395131111145,33,[1 1 1 1 1 1 1 1 1 1;1 0 0 0 0 3 0 0 0 1;1 1 0 2 2 2 3 1 1 1;0 1 1 1 3 0 0 1 0 0;0 1 0 0 0 0 0 1 0 0;0 1 3 0 0 1 1 1 0 0;0 1 0 2 1 1 0 0 0 0;0 1 1 5 1 0 0 0 0 0;0 0 1 1 1 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0]
465,A*,1.9849014282226562,47,[0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0;0 0 0 1 1 1 1 1 1 0;0 0 0 1 0 0 0 0 1 1;0 0 0 1 2 3 3 0 0 1;0 0 1 1 5 2 0 0 3 1;1 1 1 0 3 1 1 2 2 1;1 0 0 0 0 0 0 0 0 1;1 1 1 1 1 1 1 1 1 1]
465,DFS,1.1175537109375,411,[0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0;0 0 0 1 1 1 1 1 1 0;0 0 0 1 0 0 0 0 1 1;0 0 0 1 2 3 3 0 0 1;0 0 1 1 5 2 0 0 3 1;1 1 1 0 3 1 1 2 2 1;1 0 0 0 0 0 0 0 0 1;1 1 1 1 1 1 1 1 1 1]
465,BFS,1.255542516708374,47,[0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0;0 0 0 1 1 1 1 1 1 0;0 0 0 1 0 0 0 0 1 1;0 0 0 1 2 3 3 0 0 1;0 0 1 1 5 2 0 0 3 1;1 1 1 0 3 1 1 2 2 1;1 0 0 0 0 0 0 0 0 1;1 1 1 1 1 1 1 1 1 1]
